series,ts,value,version
dendrometer1_ch3,03.06.19 08:10,8262.967936,1
dendrometer1_ch3,03.06.19 08:20,8263.549805,1
dendrometer1_ch3,03.06.19 08:30,8263.521322,1
dendrometer1_ch3,03.06.19 08:40,8262.967936,1
dendrometer1_ch3,03.06.19 08:50,8263.606771,1
dendrometer1_ch3,03.06.19 09:00,8264.770508,1
dendrometer1_ch3,03.06.19 09:10,8264.742025,1
dendrometer1_ch3,03.06.19 09:20,8264.131673,1
dendrometer1_ch3,03.06.19 09:30,8263.492839,1
dendrometer1_ch3,03.06.19 09:40,8262.329102,1
dendrometer1_ch3,03.06.19 09:50,8262.357585,1
dendrometer1_ch3,03.06.19 10:00,8262.91097,1
dendrometer1_ch3,03.06.19 10:10,8262.243652,1
dendrometer1_ch3,03.06.19 10:20,8260.441081,1
dendrometer1_ch3,03.06.19 10:30,8259.191895,1
dendrometer1_ch3,03.06.19 10:40,8257.389323,1
dendrometer1_ch3,03.06.19 10:50,8256.111654,1
dendrometer1_ch3,03.06.19 11:00,8253.670247,1
dendrometer1_ch3,03.06.19 11:10,8251.228841,1
dendrometer1_ch3,03.06.19 11:20,8248.844401,1
dendrometer1_ch3,03.06.19 11:30,8247.623698,1
dendrometer1_ch3,03.06.19 11:40,8246.402995,1
dendrometer1_ch3,03.06.19 11:50,8245.210775,1
dendrometer1_ch3,03.06.19 12:00,8244.628906,1
dendrometer1_ch3,03.06.19 12:10,8244.57194,1
dendrometer1_ch3,03.06.19 12:20,8243.408203,1
dendrometer1_ch3,03.06.19 12:30,8243.37972,1
dendrometer1_ch3,03.06.19 12:40,8242.655436,1
dendrometer1_ch3,03.06.19 12:50,8239.632161,1
dendrometer1_ch3,03.06.19 13:00,8237.304688,1
dendrometer1_ch3,03.06.19 13:10,8237.304688,1
dendrometer1_ch3,03.06.19 13:20,8237.247721,1
dendrometer1_ch3,03.06.19 13:30,8236.055501,1
dendrometer1_ch3,03.06.19 13:40,8235.44515,1
dendrometer1_ch3,03.06.19 13:50,8234.806315,1
